listing_id,title,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,location,building,developer,agent_id,listing_status,listing_date,last_updated,views_count,furnished,parking_spaces,balcony,gym_access,pool_access,security,description
LST-007791,4BR Penthouse in Palm Gardens,penthouse,4,5,2412,5016840,2079,Palm Jumeirah,Palm Gardens,Omniyat,Emily Chen,active,2024-09-01,2025-08-31,950,False,3,False,False,True,False,"Beautiful 4-bedroom penthouse in prestigious Palm Gardens, Palm Jumeirah. Features 5 bathrooms, 2412 sqft of living space. Perfect for families."
LST-007792,2BR Townhouse in Ranches Heights,townhouse,2,2,1628,2868023,1761,Arabian Ranches,Ranches Heights,Omniyat,Omar Al Zaabi,withdrawn,2025-06-14,2025-08-31,732,False,3,True,False,True,False,"Beautiful 2-bedroom townhouse in prestigious Ranches Heights, Arabian Ranches. Features 2 bathrooms, 1628 sqft of living space. Perfect for professionals."
LST-007793,1BR Studio in Hills Residences,studio,1,3,1111,1011337,910,Emirates Hills,Hills Residences,Union Properties,Emily Chen,active,2025-01-06,2025-08-31,960,True,0,True,False,False,True,"Beautiful 1-bedroom studio in prestigious Hills Residences, Emirates Hills. Features 3 bathrooms, 1111 sqft of living space. Perfect for professionals."
LST-007794,2BR Apartment in DIFC Residences,apartment,2,3,2068,1972635,953,DIFC,DIFC Residences,Emaar Properties,Emily Chen,sold,2025-01-14,2025-08-31,1234,True,3,True,True,False,False,"Beautiful 2-bedroom apartment in prestigious DIFC Residences, DIFC. Features 3 bathrooms, 2068 sqft of living space. Perfect for professionals."
LST-007795,4BR Villa in Hills Residences,villa,4,4,2948,5286884,1793,Emirates Hills,Hills Residences,Azizi Developments,Mohammed Al Rashid,sold,2025-07-07,2025-08-31,1274,True,1,False,False,True,False,"Beautiful 4-bedroom villa in prestigious Hills Residences, Emirates Hills. Features 4 bathrooms, 2948 sqft of living space. Perfect for families."
LST-007796,0BR Studio in Marina Gate,studio,0,2,1764,1500000,850,Dubai Marina,Marina Gate,Sobha Realty,Omar Al Zaabi,under_contract,2025-03-14,2025-08-31,302,False,1,True,True,False,False,"Beautiful 0-bedroom studio in prestigious Marina Gate, Dubai Marina. Features 2 bathrooms, 1764 sqft of living space. Perfect for professionals."
LST-007797,2BR Townhouse in Marina Promenade,townhouse,2,4,960,1968359,2050,Dubai Marina,Marina Promenade,Emaar Properties,Rachel Green,under_contract,2024-11-14,2025-08-31,830,False,3,True,True,False,True,"Beautiful 2-bedroom townhouse in prestigious Marina Promenade, Dubai Marina. Features 4 bathrooms, 960 sqft of living space. Perfect for professionals."
LST-007798,1BR Apartment in Palm Tower,apartment,1,3,754,835948,1108,Palm Jumeirah,Palm Tower,Select Group,Amanda Davis,under_contract,2025-07-31,2025-08-31,171,True,3,True,True,True,False,"Beautiful 1-bedroom apartment in prestigious Palm Tower, Palm Jumeirah. Features 3 bathrooms, 754 sqft of living space. Perfect for professionals."
LST-007799,2BR Penthouse in DIFC Central,penthouse,2,4,2303,4855962,2108,DIFC,DIFC Central,Damac Properties,Fatima Al Qassimi,sold,2024-11-19,2025-08-31,1287,False,1,False,True,False,True,"Beautiful 2-bedroom penthouse in prestigious DIFC Central, DIFC. Features 4 bathrooms, 2303 sqft of living space. Perfect for professionals."
LST-007800,4BR Townhouse in Palm Vista,townhouse,4,5,1836,3497917,1905,Palm Jumeirah,Palm Vista,Damac Properties,Ali Hassan,withdrawn,2025-08-11,2025-08-31,542,True,3,True,False,False,True,"Beautiful 4-bedroom townhouse in prestigious Palm Vista, Palm Jumeirah. Features 5 bathrooms, 1836 sqft of living space. Perfect for families."
LST-007801,3BR Apartment in Marina Heights 2,apartment,3,3,2428,2369107,975,Dubai Marina,Marina Heights 2,Nakheel,Fatima Al Qassimi,under_contract,2025-07-17,2025-08-31,815,True,1,True,False,True,True,"Beautiful 3-bedroom apartment in prestigious Marina Heights 2, Dubai Marina. Features 3 bathrooms, 2428 sqft of living space. Perfect for families."
LST-007802,1BR Studio in Hills Central,studio,1,2,1361,1321575,971,Emirates Hills,Hills Central,Union Properties,Michael Brown,withdrawn,2025-01-16,2025-08-31,607,True,3,True,True,True,True,"Beautiful 1-bedroom studio in prestigious Hills Central, Emirates Hills. Features 2 bathrooms, 1361 sqft of living space. Perfect for professionals."
LST-007803,1BR Studio in Bay Residences,studio,1,2,1998,1500000,750,Business Bay,Bay Residences,Union Properties,Jennifer Smith,withdrawn,2025-02-25,2025-08-31,616,False,3,False,False,False,False,"Beautiful 1-bedroom studio in prestigious Bay Residences, Business Bay. Features 2 bathrooms, 1998 sqft of living space. Perfect for professionals."
LST-007804,5BR Townhouse in Hills Residences,townhouse,5,5,3119,5073693,1626,Emirates Hills,Hills Residences,Meraas,Jennifer Smith,sold,2025-01-27,2025-08-31,1054,False,0,False,True,True,True,"Beautiful 5-bedroom townhouse in prestigious Hills Residences, Emirates Hills. Features 5 bathrooms, 3119 sqft of living space. Perfect for families."
LST-007805,2BR Penthouse in Ranches Residences,penthouse,2,4,1255,4582902,3651,Arabian Ranches,Ranches Residences,Dubai Properties,Abdullah Al Muhairi,under_contract,2025-05-18,2025-08-31,649,False,3,True,False,False,False,"Beautiful 2-bedroom penthouse in prestigious Ranches Residences, Arabian Ranches. Features 4 bathrooms, 1255 sqft of living space. Perfect for professionals."
LST-007806,3BR Apartment in Bay Residences,apartment,3,4,1315,1403906,1067,Business Bay,Bay Residences,Dubai Properties,David Wilson,sold,2025-04-27,2025-08-31,340,True,0,False,False,True,False,"Beautiful 3-bedroom apartment in prestigious Bay Residences, Business Bay. Features 4 bathrooms, 1315 sqft of living space. Perfect for families."
LST-007807,0BR Studio in Hills Central,studio,0,0,1527,1203846,788,Emirates Hills,Hills Central,Union Properties,Khalid Al Suwaidi,under_contract,2025-06-20,2025-08-31,1181,True,0,True,False,True,True,"Beautiful 0-bedroom studio in prestigious Hills Central, Emirates Hills. Features 0 bathrooms, 1527 sqft of living space. Perfect for professionals."
LST-007808,0BR Studio in Burj Views,studio,0,2,708,687195,970,Downtown Dubai,Burj Views,Sobha Realty,Omar Al Zaabi,sold,2025-01-27,2025-08-31,877,True,1,True,False,False,False,"Beautiful 0-bedroom studio in prestigious Burj Views, Downtown Dubai. Features 2 bathrooms, 708 sqft of living space. Perfect for professionals."
LST-007809,1BR Studio in Hills Residences,studio,1,1,1122,1250662,1114,Emirates Hills,Hills Residences,Damac Properties,Jennifer Smith,sold,2025-08-21,2025-08-31,645,True,0,False,False,True,False,"Beautiful 1-bedroom studio in prestigious Hills Residences, Emirates Hills. Features 1 bathrooms, 1122 sqft of living space. Perfect for professionals."
LST-007810,4BR Apartment in Ranches Heights,apartment,4,6,1939,1724587,889,Arabian Ranches,Ranches Heights,Nakheel,Ahmed Al Mansouri,active,2025-06-27,2025-08-31,562,True,2,False,True,False,True,"Beautiful 4-bedroom apartment in prestigious Ranches Heights, Arabian Ranches. Features 6 bathrooms, 1939 sqft of living space. Perfect for families."
LST-007811,5BR Townhouse in Downtown Views,townhouse,5,7,1634,2371770,1451,Downtown Dubai,Downtown Views,Emaar Properties,Michael Brown,sold,2025-07-09,2025-08-31,720,False,2,True,True,True,False,"Beautiful 5-bedroom townhouse in prestigious Downtown Views, Downtown Dubai. Features 7 bathrooms, 1634 sqft of living space. Perfect for families."
LST-007812,1BR Studio in Jumeirah Residences,studio,1,1,1345,934630,694,Jumeirah,Jumeirah Residences,Azizi Developments,David Wilson,sold,2024-09-08,2025-08-31,526,False,3,True,False,False,False,"Beautiful 1-bedroom studio in prestigious Jumeirah Residences, Jumeirah. Features 1 bathrooms, 1345 sqft of living space. Perfect for professionals."
LST-007813,1BR Studio in Downtown Views,studio,1,2,1560,1485174,952,Downtown Dubai,Downtown Views,Union Properties,Ali Hassan,under_contract,2025-05-13,2025-08-31,75,False,0,False,False,True,False,"Beautiful 1-bedroom studio in prestigious Downtown Views, Downtown Dubai. Features 2 bathrooms, 1560 sqft of living space. Perfect for professionals."
LST-007814,1BR Studio in Marina Promenade,studio,1,2,1578,1500000,950,Dubai Marina,Marina Promenade,Nakheel,Amanda Davis,withdrawn,2024-12-28,2025-08-31,1860,True,0,False,True,True,True,"Beautiful 1-bedroom studio in prestigious Marina Promenade, Dubai Marina. Features 2 bathrooms, 1578 sqft of living space. Perfect for professionals."
LST-007815,3BR Penthouse in Jumeirah Heights,penthouse,3,3,1701,5176998,3043,Jumeirah,Jumeirah Heights,Al Habtoor Group,Abdullah Al Muhairi,sold,2025-03-10,2025-08-31,161,False,2,True,False,False,True,"Beautiful 3-bedroom penthouse in prestigious Jumeirah Heights, Jumeirah. Features 3 bathrooms, 1701 sqft of living space. Perfect for families."
LST-007816,2BR Apartment in Palm Residences,apartment,2,2,2559,3099571,1211,Palm Jumeirah,Palm Residences,Binghatti Developers,Khalid Al Suwaidi,sold,2025-01-08,2025-08-31,1762,False,2,False,True,False,False,"Beautiful 2-bedroom apartment in prestigious Palm Residences, Palm Jumeirah. Features 2 bathrooms, 2559 sqft of living space. Perfect for professionals."
LST-007817,5BR Villa in JBR Heights,villa,5,5,2771,4227946,1525,JBR,JBR Heights,Al Habtoor Group,Abdullah Al Muhairi,withdrawn,2025-04-16,2025-08-31,1990,False,3,True,False,True,True,"Beautiful 5-bedroom villa in prestigious JBR Heights, JBR. Features 5 bathrooms, 2771 sqft of living space. Perfect for families."
LST-007818,0BR Studio in Marina Heights,studio,0,2,1240,1235398,996,Dubai Marina,Marina Heights,Select Group,Aisha Al Falasi,withdrawn,2024-12-17,2025-08-31,1227,False,2,False,True,True,True,"Beautiful 0-bedroom studio in prestigious Marina Heights, Dubai Marina. Features 2 bathrooms, 1240 sqft of living space. Perfect for professionals."
LST-007819,1BR Studio in Marina Heights 2,studio,1,3,2188,1500000,685,Dubai Marina,Marina Heights 2,Azizi Developments,Rachel Green,active,2025-07-31,2025-08-31,363,False,2,False,True,False,False,"Beautiful 1-bedroom studio in prestigious Marina Heights 2, Dubai Marina. Features 3 bathrooms, 2188 sqft of living space. Perfect for professionals."
LST-007820,4BR Villa in Marina Gate,villa,4,5,2007,4663625,2323,Dubai Marina,Marina Gate,Damac Properties,David Wilson,sold,2025-05-20,2025-08-31,1536,True,1,False,True,False,False,"Beautiful 4-bedroom villa in prestigious Marina Gate, Dubai Marina. Features 5 bathrooms, 2007 sqft of living space. Perfect for families."
LST-007821,1BR Studio in Palm Gardens,studio,1,1,1006,868971,863,Palm Jumeirah,Palm Gardens,Azizi Developments,Mohammed Al Rashid,under_contract,2025-02-12,2025-08-31,1635,False,0,False,False,True,True,"Beautiful 1-bedroom studio in prestigious Palm Gardens, Palm Jumeirah. Features 1 bathrooms, 1006 sqft of living space. Perfect for professionals."
LST-007822,3BR Townhouse in Downtown Views,townhouse,3,3,2474,4242505,1714,Downtown Dubai,Downtown Views,Nakheel,Amanda Davis,withdrawn,2025-01-08,2025-08-31,1460,True,1,False,True,True,True,"Beautiful 3-bedroom townhouse in prestigious Downtown Views, Downtown Dubai. Features 3 bathrooms, 2474 sqft of living space. Perfect for families."
LST-007823,2BR Apartment in Palm Heights,apartment,2,4,1649,2293423,1390,Palm Jumeirah,Palm Heights,Meraas,Michael Brown,sold,2025-06-07,2025-08-31,199,True,3,True,True,True,False,"Beautiful 2-bedroom apartment in prestigious Palm Heights, Palm Jumeirah. Features 4 bathrooms, 1649 sqft of living space. Perfect for professionals."
LST-007824,3BR Apartment in Palm Vista,apartment,3,5,1697,2353426,1386,Palm Jumeirah,Palm Vista,Al Habtoor Group,Rachel Green,active,2024-10-24,2025-08-31,1336,True,0,True,True,True,True,"Beautiful 3-bedroom apartment in prestigious Palm Vista, Palm Jumeirah. Features 5 bathrooms, 1697 sqft of living space. Perfect for families."
LST-007825,0BR Studio in Hills Central,studio,0,0,543,376100,692,Emirates Hills,Hills Central,Al Habtoor Group,Omar Al Zaabi,active,2024-11-12,2025-08-31,1530,True,2,False,True,True,False,"Beautiful 0-bedroom studio in prestigious Hills Central, Emirates Hills. Features 0 bathrooms, 543 sqft of living space. Perfect for professionals."
LST-007826,5BR Villa in Bay Central,villa,5,7,2169,4525960,2086,Business Bay,Bay Central,Damac Properties,Emily Chen,withdrawn,2025-08-14,2025-08-31,1181,True,1,True,True,False,False,"Beautiful 5-bedroom villa in prestigious Bay Central, Business Bay. Features 7 bathrooms, 2169 sqft of living space. Perfect for families."
LST-007827,2BR Penthouse in The Residences,penthouse,2,2,2413,5652888,2342,Downtown Dubai,The Residences,Azizi Developments,Omar Al Zaabi,sold,2025-06-03,2025-08-31,1417,False,0,False,True,True,False,"Beautiful 2-bedroom penthouse in prestigious The Residences, Downtown Dubai. Features 2 bathrooms, 2413 sqft of living space. Perfect for professionals."
LST-007828,4BR Villa in Ranches Residences,villa,4,5,2235,3949903,1767,Arabian Ranches,Ranches Residences,Azizi Developments,Jennifer Smith,under_contract,2025-01-15,2025-08-31,1789,False,1,False,True,False,False,"Beautiful 4-bedroom villa in prestigious Ranches Residences, Arabian Ranches. Features 5 bathrooms, 2235 sqft of living space. Perfect for families."
LST-007829,4BR Penthouse in Ranches Heights,penthouse,4,6,2810,5147957,1832,Arabian Ranches,Ranches Heights,Damac Properties,Amanda Davis,under_contract,2025-07-29,2025-08-31,802,False,1,False,True,True,False,"Beautiful 4-bedroom penthouse in prestigious Ranches Heights, Arabian Ranches. Features 6 bathrooms, 2810 sqft of living space. Perfect for families."
LST-007830,0BR Studio in Jumeirah Views,studio,0,0,796,724561,910,Jumeirah,Jumeirah Views,Binghatti Developers,Mohammed Al Rashid,under_contract,2025-07-11,2025-08-31,1668,True,3,False,True,False,False,"Beautiful 0-bedroom studio in prestigious Jumeirah Views, Jumeirah. Features 0 bathrooms, 796 sqft of living space. Perfect for professionals."
LST-007831,0BR Studio in Hills Views,studio,0,0,1689,1500000,888,Emirates Hills,Hills Views,Azizi Developments,Michael Brown,withdrawn,2024-12-28,2025-08-31,124,True,1,False,False,False,False,"Beautiful 0-bedroom studio in prestigious Hills Views, Emirates Hills. Features 0 bathrooms, 1689 sqft of living space. Perfect for professionals."
LST-007832,4BR Apartment in DIFC Views,apartment,4,4,1889,1814914,960,DIFC,DIFC Views,Union Properties,Jennifer Smith,sold,2024-11-03,2025-08-31,99,False,0,False,False,False,True,"Beautiful 4-bedroom apartment in prestigious DIFC Views, DIFC. Features 4 bathrooms, 1889 sqft of living space. Perfect for families."
LST-007833,7BR Villa in Palm Vista,villa,7,8,3020,3864984,1279,Palm Jumeirah,Palm Vista,Binghatti Developers,Sarah Johnson,active,2025-03-11,2025-08-31,1599,False,3,False,False,False,True,"Beautiful 7-bedroom villa in prestigious Palm Vista, Palm Jumeirah. Features 8 bathrooms, 3020 sqft of living space. Perfect for families."
LST-007834,1BR Studio in JBR Gardens,studio,1,1,1475,1500000,1016,JBR,JBR Gardens,Damac Properties,Rachel Green,under_contract,2025-07-29,2025-08-31,1467,True,2,False,False,True,True,"Beautiful 1-bedroom studio in prestigious JBR Gardens, JBR. Features 1 bathrooms, 1475 sqft of living space. Perfect for professionals."
LST-007835,0BR Studio in JBR Residences,studio,0,0,1089,727983,668,JBR,JBR Residences,Emaar Properties,Fatima Al Qassimi,under_contract,2025-04-23,2025-08-31,1174,True,1,True,True,False,False,"Beautiful 0-bedroom studio in prestigious JBR Residences, JBR. Features 0 bathrooms, 1089 sqft of living space. Perfect for professionals."
LST-007836,2BR Apartment in Jumeirah Central,apartment,2,3,1510,1502769,995,Jumeirah,Jumeirah Central,Azizi Developments,Michael Brown,sold,2025-07-20,2025-08-31,1629,False,3,False,False,False,True,"Beautiful 2-bedroom apartment in prestigious Jumeirah Central, Jumeirah. Features 3 bathrooms, 1510 sqft of living space. Perfect for professionals."
LST-007837,4BR Townhouse in Jumeirah Heights,townhouse,4,6,2974,4241125,1426,Jumeirah,Jumeirah Heights,Deyaar Development,Rachel Green,under_contract,2025-02-10,2025-08-31,1807,False,2,True,False,False,True,"Beautiful 4-bedroom townhouse in prestigious Jumeirah Heights, Jumeirah. Features 6 bathrooms, 2974 sqft of living space. Perfect for families."
LST-007838,3BR Apartment in JBR Views,apartment,3,4,2511,2486061,990,JBR,JBR Views,Damac Properties,Sarah Johnson,withdrawn,2025-01-05,2025-08-31,1715,True,2,True,False,False,False,"Beautiful 3-bedroom apartment in prestigious JBR Views, JBR. Features 4 bathrooms, 2511 sqft of living space. Perfect for families."
LST-007839,0BR Studio in Bay Heights,studio,0,0,1042,1002175,961,Business Bay,Bay Heights,Azizi Developments,Ahmed Al Mansouri,active,2025-08-01,2025-08-31,445,False,1,False,True,True,True,"Beautiful 0-bedroom studio in prestigious Bay Heights, Business Bay. Features 0 bathrooms, 1042 sqft of living space. Perfect for professionals."
LST-007840,4BR Penthouse in Ranches Views,penthouse,4,6,2715,4402147,1621,Arabian Ranches,Ranches Views,Meraas,Sarah Johnson,withdrawn,2024-09-17,2025-08-31,1938,True,0,True,True,False,False,"Beautiful 4-bedroom penthouse in prestigious Ranches Views, Arabian Ranches. Features 6 bathrooms, 2715 sqft of living space. Perfect for families."
LST-007841,3BR Apartment in Marina Heights 2,apartment,3,4,1700,2005927,1179,Dubai Marina,Marina Heights 2,Emaar Properties,Abdullah Al Muhairi,active,2024-10-30,2025-08-31,228,False,1,False,False,True,False,"Beautiful 3-bedroom apartment in prestigious Marina Heights 2, Dubai Marina. Features 4 bathrooms, 1700 sqft of living space. Perfect for families."
LST-007842,7BR Villa in Palm Heights,villa,7,7,2537,4902444,1932,Palm Jumeirah,Palm Heights,Dubai Properties,Abdullah Al Muhairi,sold,2024-09-12,2025-08-31,78,False,0,True,True,True,True,"Beautiful 7-bedroom villa in prestigious Palm Heights, Palm Jumeirah. Features 7 bathrooms, 2537 sqft of living space. Perfect for families."
