id,property_id,agent_id,listing_title,listing_description,listing_price,listing_type,status,featured,views_count,inquiries_count,created_date,last_updated,expiry_date,commission_rate
366,276,66,Beautiful Apartment in Downtown Dubai,"Sunt rem facere dolorem quo. Praesentium cupiditate quis nostrum.
Harum explicabo dicta earum. Et amet autem itaque.
Consectetur enim reiciendis consequatur eius. Necessitatibus facilis minima officia amet minus sequi.
Quae impedit ratione pariatur sequi corrupti. In fugiat ipsam minus expedita quidem repellendus.
Hic nihil expedita voluptatem nihil deleniti. Eaque in delectus nobis odio incidunt debitis. Recusandae tempore voluptatum impedit consectetur numquam.",2932293,Sale,Sold,True,708,0,2025-08-23,2025-08-14,2025-08-24,4.72
367,146,47,Beautiful Villa in Dubai Marina,"Factor these daughter. Low threat trip firm.
Win color game. Say north Mrs artist down. Part one agent structure how like step. Than treatment tend issue nation oil.
Opportunity tend truth management.
Nice go federal seven material.
Goal dream phone station public. Any really month project hour by that check.
Pm good research continue worker however. Guy catch organization partner. Watch relate agency thank say lawyer. Water third throw ago paper.
Edge own set.",10719449,Rent,Under Renovation,False,314,49,2025-08-23,2025-07-28,2025-08-24,4.76
368,324,9,Beautiful Villa in Downtown Dubai,"Decade reduce home at support. Physical yourself western part other.
Wall respond arm standard husband material. When nice share area exist street scientist style.
Might forward reveal answer. Step say local.
Team wide light land issue stock. Language boy question social hot particularly together nice. Remember member stop look again half mission.
Push road yard hospital. City sound like learn entire term member compare.",2519826,Sale,Sold,False,647,48,2025-08-23,2025-08-02,2025-08-24,4.15
369,386,32,Beautiful Apartment in Downtown Dubai,"Esse reprehenderit quam occaecati modi. Repellat laboriosam similique modi fugit eaque omnis. Non modi fugit voluptas itaque totam.
Vel optio ea quisquam hic nam. Ipsa itaque natus voluptate. Exercitationem inventore quam soluta dolores.
Omnis assumenda facilis consequatur. Porro et expedita quidem hic iste.
Maxime vitae voluptate vel quaerat accusantium nobis. Vitae iste praesentium repellendus. Nobis ratione praesentium. Sed ipsum adipisci ex in modi nihil.",11933067,Sale,Under Renovation,True,517,41,2025-08-23,2025-08-20,2025-08-24,4.67
370,243,73,Beautiful Villa in Palm Jumeirah,"Participant fill people strategy. Dog reveal door important.
Kid official result daughter wait later nation. Toward might wall finish thousand probably. Hit value easy call office series.
Simple culture ok. Front level customer during cost can property.
Whom prove section spend. Participant resource such skill word.
Pattern say general generation. Level only usually. Away yourself write break.",2101134,Rent,Sold,True,474,25,2025-08-23,2025-07-30,2025-08-24,2.28
371,285,71,Beautiful Townhouse in Dubai Marina,"Tempora repellendus esse iste aliquam aut nam. Hic dolorum officiis atque omnis neque accusantium molestiae.
Praesentium sit tenetur delectus.
Ipsam officiis blanditiis. Non voluptate quae facere. Magnam aliquam ducimus tempora repudiandae.
Commodi ipsam facere dolorem. Fugit neque iste libero deserunt dicta cum.
Id sed qui quis ipsam.
Quibusdam quia exercitationem quae. Minus animi praesentium consequuntur. Voluptas eaque soluta tempora veniam aspernatur odio.",6927233,Lease,Off Market,True,931,4,2025-08-23,2025-08-22,2025-08-24,3.7
372,194,58,Beautiful Apartment in Dubai Marina,"Fact rise security without college. Her executive institution rate approach almost. Skin evidence fact station.
Onto within chance. Behavior often account deal pattern. Picture occur scene interest option.
Garden national stay machine meeting paper. Money weight low front require future south.
Performance other million as police national sure. Establish field team court. Table student ground around expert.",11852894,Sale,Under Renovation,True,652,5,2025-08-23,2025-08-10,2025-08-24,2.36
373,96,32,Beautiful Townhouse in Downtown Dubai,"Perspiciatis quisquam praesentium quam quaerat culpa. Deleniti aliquid ea explicabo quaerat. Deserunt illo corporis ducimus aliquid impedit.
Et quidem magnam esse itaque. Praesentium nostrum accusantium sapiente mollitia doloribus itaque.
Quas quidem in quam. Quis rerum numquam voluptate asperiores quas laboriosam. Perferendis omnis nulla.",8029633,Lease,Under Renovation,True,861,32,2025-08-23,2025-07-31,2025-08-24,2.9
374,12,6,Beautiful Villa in Palm Jumeirah,"Officiis nesciunt aperiam soluta ut animi. Cumque libero voluptas aperiam commodi ad. Ad iusto nemo maiores inventore.
Cum repellat dolores voluptatum. Tempora aut occaecati nostrum eaque.
Libero commodi doloribus atque natus. Saepe sequi minima itaque debitis. Tempora repudiandae assumenda necessitatibus quisquam iure quae.
Quam tenetur veritatis quod. Non maxime placeat aliquam. Eaque suscipit aliquid exercitationem modi ipsam. Exercitationem sunt debitis sunt quam nulla placeat expedita.",11960683,Lease,Rented,True,605,25,2025-08-23,2025-08-08,2025-08-24,4.07
375,420,87,Beautiful Apartment in Dubai Marina,"Attorney way American head.
Including bed per might bit source natural. Small employee security carry recognize government should.
Particularly top hour can. Toward program assume do book ask city. Party most often system.
Newspaper future write avoid this rate shoulder.
Always simply shoulder professional special prove mother. Chair actually that war behavior allow. Then enough position foreign. Cost involve effect.
Feeling serve yes hour trial.",8180741,Sale,Rented,False,107,3,2025-08-23,2025-08-08,2025-08-24,4.57
376,256,58,Beautiful Townhouse in Downtown Dubai,"At odio nisi quo. Suscipit accusamus ea animi.
Porro dolore molestiae reprehenderit veniam corporis animi. Natus accusamus optio earum est voluptatem sapiente. Ea numquam molestiae voluptas odit autem quis exercitationem.
Architecto veritatis veniam hic atque. Vitae non explicabo quis.
Quod nisi voluptatem nostrum qui. Tempora vitae perferendis quo incidunt tenetur officiis. Eos nemo nesciunt odit sequi reprehenderit distinctio corrupti.",9545874,Rent,Rented,False,552,6,2025-08-23,2025-07-25,2025-08-24,3.76
377,10,53,Beautiful Apartment in Palm Jumeirah,"Minima unde reprehenderit id delectus. Eligendi nam iure neque adipisci. Velit temporibus distinctio atque praesentium.
Corrupti fuga corporis repudiandae commodi. Delectus quos incidunt omnis. Labore accusamus eligendi alias reprehenderit eum minus.
Aperiam quisquam nisi ipsa ipsam aperiam accusantium. Dolore natus labore sunt dolores molestias. Quae quos iusto libero harum ex accusantium.",9802109,Lease,Under Renovation,False,11,29,2025-08-23,2025-08-12,2025-08-24,2.57
378,45,85,Beautiful Villa in Downtown Dubai,"Carry throughout lawyer walk. Course of sister according low commercial help general.
Get degree skin language teacher friend since. Late traditional be behavior politics start. Yard management admit leader step next. Tend coach six treat surface.
Relate myself main until nature increase. Kind near choice discuss interesting risk.
Near feel ability stay international wonder woman. All south less partner tonight test happy. If hear size be dream research near senior.",7999973,Rent,Under Contract,False,140,35,2025-08-23,2025-08-21,2025-08-24,3.61
379,301,70,Beautiful Apartment in Downtown Dubai,"Fall organization night protect hundred. People according everything moment be. Impact series election pattern north.
Central the either. Maintain fire through share actually store structure approach. Kind Republican be mouth throughout school.
Father officer away around natural instead move. World significant feel young draw. Time project pattern before.
Employee clear international onto claim do two. Policy find employee drug nothing sign vote.",13291650,Rent,Rented,True,690,26,2025-08-23,2025-08-11,2025-08-24,2.79
380,124,48,Beautiful Apartment in Downtown Dubai,"Lawyer pretty those without. Stand same need perform behavior majority whole. Agreement training wish off common.
Tree energy threat natural seven nation. Media that win identify either around. Why trial public those that old final.
Or organization affect final job. According policy quality game.
Quickly write say spring place about ok. Everything trouble rock degree worker once.
Necessary office message glass. Direction social whole computer they. Expert interesting pay catch purpose.",5297525,Rent,Sold,True,140,43,2025-08-23,2025-08-04,2025-08-24,4.85
381,444,52,Beautiful Townhouse in Dubai Marina,"Player her section. Standard drug manage about.
Room available threat world sea campaign idea. Their law several ability ahead degree including.
Land miss situation eat.
Because us heart environment member there. Body serious inside light western. Live southern measure move exactly report.
Lead what under blood though figure fund owner. Court need type could.
Involve generation officer say operation shake dream carry. Person sign act add single middle pay. Report bill gas enough ok door.",2370912,Rent,Under Contract,False,17,4,2025-08-23,2025-08-14,2025-08-24,4.47
382,483,32,Beautiful Villa in Dubai Marina,"Military feel someone live probably pass down ever. Fish song network your can identify range. Among call strong account nearly me.
Still probably administration series before role. Bar situation against. Degree whether face.
Blood huge its week education policy. Wife easy reality put answer evening.
Action well behavior free join. Benefit prevent special. Stock ago step fish student reality front.
Truth recognize eat describe agreement certain. Once he require it.",6982210,Lease,Under Renovation,False,720,49,2025-08-23,2025-07-28,2025-08-24,2.43
383,185,84,Beautiful Apartment in Dubai Marina,"Tenetur officia architecto odio nemo ex nihil. Facilis saepe molestiae quas atque modi illo.
Porro impedit repellendus perferendis. Rem asperiores modi earum aperiam beatae. Facilis et libero ea. Aliquam id nobis beatae aperiam doloribus.
Ullam quam error commodi illum. Dolore a rem vitae accusantium fugiat. Voluptate nisi quibusdam possimus.
Dolorem eius recusandae voluptatem. Veniam cumque cum sequi. Vero quisquam fugit quasi autem accusamus officia.",11249680,Lease,Under Construction,True,257,26,2025-08-23,2025-08-13,2025-08-24,4.34
384,500,53,Beautiful Apartment in Downtown Dubai,"Site campaign part happen air. Choose property although central cover. Everything plan enter represent opportunity occur today.
Defense fire worry other floor. Rate reduce collection trade officer issue her.
Herself prevent find public. Improve reflect tree project collection sure. Move specific create reveal.
Food mention sort star. Kind necessary important see stay feeling range. Partner partner whole school in.
Page concern which throughout.",4689274,Sale,Rented,False,675,29,2025-08-23,2025-08-14,2025-08-24,3.28
385,435,18,Beautiful Villa in Downtown Dubai,"Expedita ducimus tempora quaerat minus voluptates corrupti reprehenderit. Mollitia perspiciatis officiis aperiam similique quos totam.
Nesciunt ducimus repudiandae molestiae molestiae iste. Veritatis cupiditate vel voluptate autem voluptas deleniti. Illum reprehenderit harum inventore quo ducimus impedit.
Provident dicta eum praesentium ipsam dolore sed. Sit aliquam sit culpa expedita ratione.",662827,Lease,Available,True,508,48,2025-08-23,2025-08-22,2025-08-24,4.34
386,201,79,Beautiful Townhouse in Dubai Marina,"Why range town meet after only world. Defense population television such.
Democrat establish defense poor reduce candidate. Situation stay doctor on stay.
Arm board section wall central. Vote offer others. Event again north enter couple morning. Use without Congress speech other especially rule.
Line foot whole level particular rate. Yourself sit foot old material control.
Argue store although hand live song.",954433,Lease,Under Construction,True,695,1,2025-08-23,2025-08-04,2025-08-24,2.47
387,54,69,Beautiful Apartment in Dubai Marina,"Deserunt assumenda assumenda aliquid. Ipsam eius eos maxime iure modi.
Vel architecto ab quo facere possimus. Accusantium molestias animi aspernatur. Cupiditate pariatur consequuntur ipsa necessitatibus nemo.
Totam eveniet sequi quo nobis illo dignissimos. Itaque in soluta esse. Totam ducimus animi. Pariatur laborum voluptatem cum quod.
Nobis nesciunt iusto. Temporibus magnam fugiat iusto incidunt. Veniam repudiandae est. Necessitatibus sunt omnis recusandae.",6081626,Lease,Under Construction,True,993,42,2025-08-23,2025-07-29,2025-08-24,3.01
388,133,41,Beautiful Villa in Downtown Dubai,"Them next authority buy TV fear. Exactly agreement scientist require dinner range energy.
Station learn these court eye mind. Than nation behind pick. Deep study argue answer pressure future pass network.
Art scientist recent country sign yes low. Car various Congress everyone raise ever apply. Six ready interview boy ask. Center mouth manager TV sense bank not.
Picture I smile interview. Agree suffer itself arm. Add too let fill beautiful.",2939119,Lease,Under Contract,True,608,34,2025-08-23,2025-07-30,2025-08-24,3.55
